change,bitrate,buffer
0,1323,87.9259012016
1,1691,50.4568536934
2,1698,0.261263075248
3,1858,31.3001748508
4,2028,5.39870053825
5,2287,4.78632040871
6,2320,2.05293380558
7,2319,0.932351090785
8,2332,5.19434732441
9,2352,4.11540766644
10,2380,2.3313861758
11,2390,0.53552169906
12,2419,0.286689118231
13,2416,0.314044233417
14,2416,0.314044233417
15,2413,0.026668485226
16,2417,0.36259996185
17,2424,0.105166971397
18,2424,0.105166971397
19,2424,0.159917481817
20,2432,0.0343519352656
21,2429,0.0617070504517
22,2424,0.103034484344
24,2428,0.117313652761
25,2428,0.282009637298
26,2428,0.120718853821
27,2426,0.193930676622
28,2423,0.0255028839512
29,2442,0.849710678739
30,2440,0.877065793925
31,2446,0.544055292413
32,2458,2.00099326397
33,2462,4.04581359222
34,2462,1.06911478886
35,2470,0.374647788272
36,2470,0.374647788272
37,2469,0.0165752598435
38,2457,0.295016757631
39,2464,0.031834108269
40,2459,0.152525911149
42,2464,0.622151605713
43,2483,1.04985960768
44,2491,0.197117958046
45,2498,0.266276497524
46,2496,0.29363161271
47,2509,0.707298705004
48,2514,0.652588474631
49,2515,2.56106866305
50,2527,1.59427362668
51,2541,0.0908647092868
52,2546,1.17367635219
53,2560,0.518847464317
54,2563,0.0381135836247
55,2578,0.152024612721
56,2575,0.179379727907
57,2575,0.179379727907
58,2580,0.438668121031
59,2581,0.00738376980238
60,2588,0.179622519704
61,2586,0.20697763489
62,2581,0.112166580756
63,2581,0.0777071178608
64,2582,0.883244905827
65,2590,0.188777905236
66,2597,0.242410186807
67,2597,0.242410186807
68,2595,0.315622009608
69,2595,0.363521837859
70,2593,0.00544930943069
71,2597,0.118760318366
72,2597,0.118760318366
73,2597,0.130746218504
74,2605,0.231514662473
75,2605,0.231514662473
76,2605,0.235146876937
77,2612,0.0395218340848
78,2609,0.0668769492709
79,2617,0.145792914607
80,2615,0.173148029793
81,2607,0.175385205884
82,2607,0.191616664272
83,2608,0.0400806059149
84,2613,0.208182307782
85,2613,0.141436691768
86,2616,0.116058616346
87,2616,0.116058616346
88,2616,0.280754600884
89,2619,0.178262451532
90,2619,0.178262451532
91,2619,0.146369690475
92,2619,0.17034149075
93,2616,0.108369071538
94,2621,0.279738589762
95,2621,0.279738589762
96,2621,0.295175501236
97,2619,0.368387324037
98,2619,0.416287152288
99,2619,0.228870758263
100,2619,0.230232838687
101,2619,0.254204638963
102,2616,0.327416461763
103,2616,0.146036484627
104,2616,0.170008284902
105,2619,0.303695818146
106,2619,0.31913272962
107,2616,0.392344552421
108,2617,0.00896002944338
109,2615,0.0821718522443
110,2612,0.40363079365
111,2610,0.0972036872658
112,2613,0.164557274894
113,2613,0.164557274894
114,2613,0.146396202572
115,2613,0.170368002847
116,2615,0.297926174182
117,2615,0.297926174182
118,2613,0.371137996982
119,2613,0.419037825234
120,2612,0.18952712332
121,2612,0.141264888813
122,2612,0.165236689088
123,2613,0.166881101206
124,2613,0.16824318163
125,2613,0.192214981906
126,2613,0.226554335699
127,2611,0.2997661585
128,2618,0.174998166744
129,2618,0.174998166744
130,2618,0.176360247169
131,2618,0.200332047444
132,2623,0.0639041242999
133,2642,0.14932181128
134,2639,0.176676926466
135,2639,0.176676926466
136,2636,0.134145067373
137,2636,0.298841051911
138,2636,0.137550268434
139,2634,0.210762091235
140,2630,0.0423342985637
141,2630,0.0411992315436
143,2631,0.149797233387
144,2635,0.305554329021
145,2633,0.378766151822
146,2632,0.0613290227158
147,2638,0.237010614584
148,2638,0.237010614584
149,2638,0.108272330459
150,2646,1.74757105989
151,2643,1.77492617507
152,2640,0.41530061014
153,2647,0.152117960778
154,2644,0.267100249922
155,2648,0.23368983489
156,2648,0.237322049354
157,2648,0.26129384963
158,2648,0.150123229182
159,2648,0.150123229182
160,2648,0.174095029457
161,2651,0.154589194469
162,2655,0.156592870466
163,2655,0.156592870466
164,2655,0.15795495089
165,2655,0.181926751166
166,2658,0.226753126689
167,2664,0.0289429655269
168,2662,0.056298080713
169,2654,0.0585352568037
170,2658,0.913580866326
171,2666,0.219113865735
172,2666,0.219113865735
173,2666,0.231099765872
174,2669,0.40557534075
175,2669,0.40557534075
176,2667,0.0475028123218
177,2661,0.012029697469
178,2666,0.180131399336
179,2666,0.161970327014
180,2666,0.155840965105
181,2666,0.17981276538
182,2667,0.175922745459
183,2667,0.175922745459
184,2667,0.157761673137
185,2667,0.151632311228
186,2667,0.175604111503
187,2665,0.135424979078
188,2674,0.0541477587044
189,2671,0.0815028738904
190,2677,0.0986930144897
191,2674,0.126048129676
192,2667,0.128285305767
193,2667,0.144516764155
195,2671,0.161848373555
196,2671,0.143687301233
197,2671,0.167659101508
198,2669,0.240870924309
200,2671,0.142268334651
201,2671,0.154254234788
202,2671,0.145673535711
203,2669,0.218885358512
204,2669,0.240087735746
205,2673,0.270733069707
206,2673,0.270733069707
207,2673,0.286169981182
208,2671,0.359381803983
209,2671,0.407281632234
210,2670,0.0492091038057
211,2668,0.16893328222
212,2670,0.296491453555
213,2670,0.296491453555
214,2670,0.311928365029
215,2668,0.38514018783
216,2669,0.00175566485243
217,2667,0.0749674876533
218,2663,0.396426429059
219,2668,0.26678016978
220,2668,0.26678016978
221,2668,0.282217081254
222,2665,0.355428904055
223,2665,0.403328732306
224,2663,0.285056604716
225,2661,0.358268427517
226,2661,0.263604639491
227,2661,0.279041550965
228,2659,0.352253373766
229,2659,0.400153202017
230,2659,0.166015913739
231,2659,0.15988655183
232,2659,0.183858352105
233,2656,0.14367921968
234,2656,0.17915142932
235,2656,0.203123229595
236,2656,0.167161350962
237,2661,0.13357162326
238,2661,0.13357162326
239,2663,0.382587066551
240,2663,0.382587066551
241,2662,0.0245145381234
242,2663,0.22604254796
243,2663,0.22604254796
244,2663,0.227404628385
245,2663,0.25137642866
246,2660,0.324588251461
247,2660,0.143208274325
248,2660,0.1671800746
249,2663,0.300867607843
250,2663,0.316304519318
251,2660,0.389516342119
252,2661,0.00613181914069
253,2659,0.0793436419416
254,2656,0.400802583347
255,2658,0.26645272754
256,2658,0.281889639014
257,2655,0.245313200687
258,2655,0.403001290066
259,2653,0.366424851739
260,2654,0.170416552335
261,2654,0.19438835261
262,2654,0.146126118104
263,2654,0.125474161745
264,2654,0.129968874296
265,2654,0.128879362805
266,2651,0.202091185606
267,2651,0.188584270187
268,2654,0.315234387905
269,2651,0.388446210706
270,2652,0.00506168772843
271,2650,0.0782735105293
272,2650,0.142731575308
