change,bitrate,buffer
232,1856,1.66421394174
233,1857,1.62348958753
234,1855,1.67390536898
235,1855,1.67390536898
236,1855,1.64804562364
237,1854,1.80883557244
238,1853,1.69846140509
239,1852,2.02074920981
240,1851,1.83339160854
241,1850,2.24395932933
242,1850,2.04530524592
243,1849,2.45419941379
244,1848,2.26851536544
245,1847,2.67699114508
246,1847,2.4787554499
247,1846,2.87739910619
248,1845,2.70154718119
249,1844,3.10688504913
250,1844,2.9019551423
251,1843,3.30541026321
252,1842,3.13144108523
253,1841,3.49012866578
254,1841,3.32996629932
255,1839,3.6275691986
256,1839,3.51468470188
257,1838,3.76814764314
258,1837,3.65212523471
259,1836,3.96855560424
260,1836,3.79270367924
261,1835,4.10139386656
262,1834,3.99311164035
263,1833,4.21331271749
264,1833,4.12594990267
265,1832,4.28611226913
266,1831,4.2378687536
267,1830,4.4227160255
268,1830,4.31066830523
269,1829,4.60868959275
270,1828,4.4472720616
271,1827,4.82834341233
272,1826,4.63324562885
273,1825,5.16891142974
274,1825,4.85289944844
275,1824,5.44630282476
276,1823,5.19346746585
277,1822,5.80088684781
278,1822,5.47085886087
279,1821,6.3429087969
280,1820,5.82544288391
281,1819,6.7736394774
282,1819,6.367464833
283,1818,7.13157060626
284,1817,6.7981955135
285,1816,7.53050378145
286,1816,7.15612664237
287,1814,7.99909859657
288,1814,7.55505981756
289,1813,8.37627558391
290,1812,8.02365463267
291,1811,8.73106880107
292,1811,8.40083162001
293,1810,9.03084396627
294,1809,8.75562483717
295,1808,9.40697498305
296,1808,9.05540000238
297,1807,9.86511009247
298,1806,9.43153101915
299,1805,10.343746225
300,1805,9.88966612857
301,1804,10.6732269544
302,1803,10.3683022612
303,1802,10.9962226663
304,1802,10.6977829905
305,1800,11.285956514
306,1800,11.0207787024
307,1799,11.5179527863
308,1798,11.3105125501
309,1797,11.7486938939
310,1797,11.5425088224
311,1796,11.9415708669
312,1795,11.77324993
313,1794,12.2472034673
314,1794,11.966126903
315,1793,12.7222833
316,1792,12.2717595034
317,1791,13.1015522285
318,1791,12.7468393361
319,1789,13.6063376253
320,1789,13.1261082646
321,1788,14.2623703664
322,1787,13.6308936614
323,1786,14.9656809773
324,1786,14.2869264025
325,1785,15.8035034035
326,1784,14.9902370134
327,1783,16.5720825779
328,1783,15.8280594396
329,1782,17.3048895589
330,1781,16.596638614
331,1780,17.89481696
332,1780,17.329445595
333,1779,18.5293027075
334,1778,17.9193729961
335,1777,19.2211076421
336,1777,18.5538587436
337,1775,19.9898960106
338,1775,19.2456636782
339,1774,20.7641234261
340,1773,20.0144520467
341,1772,21.5486013532
342,1772,20.7886794623
343,1771,22.7778259665
344,1770,21.5731573893
345,1769,23.2677585812
346,1769,22.8023820026
347,1768,24.0769214137
348,1767,23.2923146173
349,1766,24.8237444003
350,1766,24.1014774498
351,1765,25.5977626217
352,1764,24.8483004364
353,1763,26.2295288456
354,1762,25.6223186578
355,1761,26.9002051748
356,1761,26.2540848817
357,1760,27.374448231
358,1759,26.9247612109
359,1758,27.8202408877
360,1758,27.3990042671
361,1757,28.3662375249
362,1756,27.8447969238
363,1755,29.0275001189
364,1755,28.390793561
365,1754,29.7211878006
366,1753,29.052056155
367,1752,30.4581786638
368,1752,29.7457438367
369,1750,31.2616932553
370,1750,30.4827346999
371,1749,31.8763055619
372,1748,31.2862492914
373,1747,32.4329710989
374,1747,31.900861598
375,1746,33.0339857882
376,1745,32.457527135
377,1744,33.2469453961
378,1744,33.0585418243
379,1743,33.8362452149
380,1742,33.2715014322
381,1741,34.1000389925
382,1741,33.860801251
383,1740,34.5042020206
384,1739,34.1245950286
385,1738,34.9211258896
386,1737,34.5287580567
387,1736,35.4614742857
388,1736,34.9456819257
389,1735,35.882582037
390,1734,35.4860303218
391,1733,36.3804640281
392,1733,35.9071380731
393,1732,36.8764632721
394,1731,36.4050200642
395,1730,37.3555177929
396,1730,36.9010193082
397,1729,37.800264479
398,1728,37.380073829
399,1727,38.0558996862
400,1727,37.8248205151
401,1725,38.5025291194
402,1725,38.1990687849
403,1724,38.9009044152
404,1723,38.645698218
405,1722,38.4578419038
406,1721,38.6401170363
407,1720,38.6685998104
408,1718,38.4807434961
409,1716,38.6302052009
410,1715,38.4423488867
