change,bitrate,buffer
0,1795,170.470752089
1,3280,50.2434701869
2,3270,51.5056988683
3,3270,51.5056988683
4,3260,52.7679275497
5,3260,52.7679275497
6,3250,54.0301562311
7,3250,54.0301562311
8,3255,0.258884346493
9,3262,0.265575559262
10,3253,1.52780424065
11,3323,1.09127015536
12,3326,0.453464601895
13,3316,1.71569328328
14,3316,1.71569328328
15,3306,2.97792196467
16,3306,2.97792196467
17,3340,0.777943389267
18,3330,2.04017207066
19,3340,0.777943389267
20,3384,0.181400314545
21,3374,1.44362899593
22,3384,0.181400314545
23,3391,0.503648697661
24,3381,1.76587737905
25,3391,0.501418293405
26,3381,1.76364697479
27,3405,0.51033991043
28,3416,0.205934761364
29,3423,0.525952740224
30,3416,0.205934761364
31,3423,0.525952740224
32,3430,0.532643952993
33,3421,1.79487263438
34,3445,0.541565570018
35,3452,0.863813953134
36,3442,2.12604263452
37,3442,2.12604263452
38,3445,0.857122740365
39,3435,2.11935142175
40,3435,2.11935142175
41,3438,0.850431527596
42,3428,2.11266020898
43,3428,2.11266020898
44,3430,0.845970719083
45,3438,0.850431527596
46,3438,0.850431527596
47,3438,0.850431527596
48,3438,0.850431527596
49,3438,0.850431527596
50,3440,0.84820112334
51,3440,0.84820112334
52,3440,0.84820112334
53,3440,0.84820112334
54,3440,0.84820112334
55,3440,0.84820112334
56,3440,0.84820112334
57,3440,0.84820112334
58,3440,0.84820112334
59,3440,0.84820112334
60,3470,0.252773250746
61,3477,0.259464463515
62,3467,1.5216931449
63,3467,1.5216931449
64,3470,0.568330421093
65,3480,0.255003655002
66,3487,0.261694867771
67,3477,1.52392354916
68,3477,1.52392354916
69,3480,0.570560825349
70,3470,1.83278950674
71,3470,1.83278950674
72,3473,0.56386961258
73,3466,0.557178399812
74,3463,1.82609829397
75,3456,1.8194070812
76,3453,3.08832697536
77,3459,0.868274761646
78,3459,0.868274761646
79,3459,0.868274761646
80,3459,0.868274761646
81,3459,0.868274761646
82,3459,0.868274761646
83,3459,0.868274761646
84,3459,0.868274761646
85,3459,0.868274761646
86,3459,0.868274761646
87,3459,0.868274761646
88,3459,0.868274761646
89,3452,0.863813953134
90,3452,0.863813953134
91,3452,0.864929155262
92,3452,0.864929155262
93,3452,0.864929155262
94,3454,0.544911176402
95,3454,0.544911176402
96,3454,0.544911176402
97,3454,0.544911176402
98,3447,0.54045036789
99,3447,0.54045036789
100,3440,0.535989559377
101,3438,1.80267904928
102,3430,1.79821824077
103,3433,0.844855516955
104,3433,0.844855516955
105,3433,0.844855516955
106,3430,0.849316325468
107,3426,0.840394708443
108,3423,0.844855516955
109,3422,0.831473091418
110,3416,0.841509910571
111,3415,0.827012282905
112,3409,0.838164304186
113,3409,0.334718091206
114,3409,0.334718091206
115,3409,0.334718091206
116,3399,1.59694677259
117,3399,1.59694677259
118,3397,1.11245899579
119,3397,1.11245899579
120,3397,1.11245899579
121,3397,1.11245899579
122,3397,1.11245899579
123,3397,1.11245899579
124,3393,1.10576778302
125,3393,1.10576778302
126,3393,1.10576778302
127,3391,0.937952378697
128,3391,0.937952378697
129,3395,0.921224346775
130,3395,0.921224346775
131,3395,0.921224346775
132,3395,0.921224346775
133,3403,0.595630357275
134,3403,0.595630357275
135,3403,0.595630357275
136,3403,0.595630357275
137,3403,0.595630357275
138,3403,0.595630357275
139,3403,0.595630357275
140,3403,0.595630357275
141,3403,0.595630357275
142,3403,0.595630357275
143,3394,1.85785903866
144,3403,0.595630357275
145,3396,1.06562050641
146,3399,0.587823942378
147,3392,0.898920304212
148,3392,0.583363133865
149,3388,0.889998687187
150,3388,0.57444151684
151,3381,0.885537878675
152,3383,0.565519899815
153,3376,0.87661626165
154,3379,0.55659828279
155,3372,0.867694644625
156,3372,0.552137474278
157,3368,0.8587730276
158,3368,0.543215857252
159,3358,1.80544453864
160,3358,1.80544453864
161,3348,3.06767322003
162,3348,3.06767322003
163,3338,4.32990190142
164,3338,4.32990190142
165,3329,5.59213058281
166,3329,5.59213058281
167,3319,6.85435926419
168,3319,6.85435926419
169,3309,8.11658794558
170,3309,8.11658794558
171,3299,9.37881662697
172,3299,9.37881662697
173,3289,10.6410453084
174,3289,10.6410453084
175,3280,11.9032739897
176,3280,11.9032739897
177,3270,13.1655026711
178,3270,13.1655026711
179,3260,14.4277313525
180,3260,14.4277313525
181,3250,15.6899600339
182,3250,15.6899600339
183,3241,16.9521887153
184,3241,16.9521887153
185,3231,18.2144173967
186,3231,18.2144173967
187,3221,19.1610889077
188,3221,19.1610889077
189,3211,20.1077604188
190,3211,20.1077604188
191,3202,21.0544319298
192,3202,21.0544319298
193,3192,22.0011034409
194,3192,22.0011034409
195,3182,22.9477749519
196,3182,22.9477749519
197,3172,23.8944464629
198,3172,23.8944464629
199,3162,24.5255608036
200,3162,24.5255608036
201,3153,25.787789485
202,3153,25.787789485
203,3143,27.0500181664
204,3143,27.0500181664
205,3133,28.3122468478
206,3133,28.3122468478
207,3123,29.5744755292
208,3123,29.5744755292
209,3114,30.8367042106
210,3114,30.8367042106
211,3104,32.4144900623
212,3104,32.4144900623
213,3094,33.992275914
214,3094,33.992275914
215,3084,35.5700617658
216,3084,35.5700617658
217,3074,37.1478476175
218,3074,37.1478476175
219,3065,38.7256334692
220,3065,38.7256334692
221,3055,40.303419321
222,3055,40.303419321
223,3045,41.8812051727
224,3045,41.8812051727
225,3035,43.4589910245
226,3035,43.4589910245
227,3026,45.0367768762
