change,bitrate,buffer
0,2460,59.7804878049
1,2904,25.3879570938
2,3045,6.50509185604
3,3041,6.95911866411
4,3056,17.3148149144
5,3093,9.05211292597
6,3156,5.39712069689
7,3152,5.85114750496
8,3152,5.85114750496
9,3148,6.30517431302
10,3156,5.39712069689
11,3160,5.49923851663
12,3156,5.39712069689
13,3160,5.49923851663
14,3165,5.67437290359
15,3169,5.22034609552
16,3190,5.61591565139
17,3186,6.06994245945
18,3186,6.06994245945
19,3182,6.52396926752
20,3194,5.27539554533
21,3198,5.37751336508
22,3194,5.83154017315
23,3194,5.83154017315
24,3194,5.27539554533
25,3190,5.7294223534
26,3194,5.27539554533
27,3190,5.7294223534
28,3198,5.17448038738
29,3198,5.61711831317
30,3198,6.05975623897
31,3202,5.27659820712
32,3198,5.17448038738
33,3198,5.73062501519
34,3198,5.17448038738
35,3202,5.27659820712
36,3198,5.17448038738
37,3198,5.73062501519
38,3198,5.17448038738
39,3202,5.27659820712
40,3198,5.17448038738
41,3198,5.73062501519
42,3194,5.62850719544
43,3194,5.39016859592
44,3194,5.39016859592
45,3194,5.39016859592
46,3194,5.39016859592
47,3194,5.39016859592
48,3194,5.39016859592
49,3194,5.39016859592
50,3194,5.39016859592
51,3194,5.39016859592
52,3191,5.31076485393
53,3191,5.19725815192
54,3191,5.31076485393
55,3191,5.31076485393
56,3191,5.31076485393
57,3191,5.31076485393
58,3191,5.31076485393
59,3191,5.31076485393
60,3191,5.31076485393
61,3191,5.31076485393
62,3191,5.31076485393
63,3187,5.764791662
64,3187,5.764791662
65,3183,5.46969971147
66,3183,5.46969971147
67,3183,5.46969971147
68,3179,5.92372651954
69,3179,5.92372651954
70,3175,6.37775332761
71,3175,6.37775332761
72,3171,6.83178013567
73,3171,6.83178013567
74,3167,7.28580694374
75,3167,7.28580694374
76,3166,5.32987094633
77,3166,5.44337764835
78,3162,5.37529910185
79,3162,5.37529910185
80,3162,5.37529910185
81,3158,5.82932590992
82,3158,5.82932590992
83,3154,6.28335271799
84,3154,6.28335271799
85,3150,6.73737952606
86,3150,6.73737952606
87,3149,5.40573038974
88,3146,7.19140633412
89,3145,5.45115854526
90,3142,7.64543314219
91,3141,5.43983334977
92,3141,5.49658670078
93,3141,5.43983334977
94,3141,5.49658670078
95,3141,5.43983334977
96,3137,5.89386015784
97,3137,5.89386015784
98,3134,6.34788696591
99,3134,6.34788696591
100,3130,6.80191377398
101,3130,6.80191377398
102,3129,5.33410754467
103,3129,5.44761424668
104,3129,5.33410754467
105,3125,5.78813435274
106,3125,5.78813435274
107,3121,6.2421611608
108,3124,5.40996698808
109,3120,5.34188844158
110,3120,5.22838173956
111,3120,5.34188844158
112,3116,5.79591524965
113,3116,5.79591524965
114,3115,5.37231972947
115,3112,6.24994205771
