change,bitrate,buffer
119,3379,0.0202761229873
120,3379,0.0202761229873
121,3372,0.331372484822
122,3372,0.331372484822
123,3368,0.00689369744973
124,3368,0.00689369744973
125,3361,0.0024328889372
126,3361,0.0024328889372
127,3354,0.313529250772
128,3351,0.949104399978
129,3344,0.944643591466
130,3341,1.89577591102
131,3334,1.89131510251
132,3332,2.84244742206
133,3325,2.83798661355
134,3322,3.7891189331
135,3315,3.78465812459
136,3312,4.73579044414
137,3305,4.73132963563
138,3302,5.68246195518
139,3295,5.67800114667
140,3293,6.94469063657
141,3286,6.94022982806
142,3283,8.20691931796
143,3276,8.20245850945
144,3273,9.46914799935
145,3266,9.46468719084
146,3263,10.7313766807
147,3256,10.7269158722
148,3254,11.9936053621
149,3246,11.9891445536
150,3244,13.2558340435
151,3237,13.251373235
152,3234,14.5180627249
153,3227,14.5136019164
154,3224,15.7802914063
155,3217,15.7758305978
156,3214,17.0425200877
157,3207,17.0380592792
158,3205,18.3047487691
159,3198,18.3002879606
160,3195,19.5669774505
161,3188,19.5625166419
162,3185,20.8292061318
163,3178,20.8247453233
164,3175,22.0914348132
165,3168,22.0869740047
166,3166,23.3536634946
167,3159,23.3492026861
168,3156,24.615892176
169,3149,24.6114313675
170,3146,26.1936780277
171,3139,26.1892172192
172,3136,27.7714638795
173,3129,27.767003071
174,3127,29.3492497312
175,3119,29.3447889227
176,3117,30.9270355829
177,3110,30.9225747744
178,3107,32.5048214347
179,3100,32.5003606262
180,3097,34.0826072864
181,3090,34.0781464779
182,3087,35.6603931382
183,3080,35.6559323296
184,3078,37.2381789899
185,3071,37.2337181814
186,3068,38.8159648416
187,3061,38.8115040331
188,3058,40.3937506934
189,3051,40.3892898848
190,3048,41.9715365451
191,3041,41.9670757366
192,3039,43.5493223968
193,3032,43.5448615883
194,3029,45.1271082486
195,3022,45.1226474401
196,3019,46.7048941003
197,3012,46.7004332918
198,3009,48.282679952
199,3002,48.2782191435
200,3000,49.5449086334
201,2992,49.5404478249
202,2990,50.8071373148
203,2983,50.8026765063
204,2980,52.0693659962
205,2973,52.0649051877
206,2970,53.3315946776
207,2963,53.3271338691
208,2960,54.593823359
209,2953,54.5893625505
210,2951,55.8560520404
211,2944,55.8515912319
212,2941,57.1182807218
213,2934,57.1138199132
214,2931,58.3805094031
215,2924,58.3760485946
216,2921,59.6427380845
217,2914,59.638277276
218,2912,60.9049667659
219,2905,60.9005059574
220,2902,62.1671954473
221,2895,62.1627346388
222,2892,63.4294241287
223,2885,63.4249633202
224,2882,64.6916528101
225,2875,64.6871920016
226,2872,65.9538814915
227,2865,65.949420683
228,2863,66.9005530025
229,2856,66.896092194
230,2853,67.8472245136
231,2846,67.842763705
232,2843,68.7938960246
233,2836,68.7894352161
234,2833,69.7405675356
235,2826,69.7361067271
236,2824,70.6872390467
237,2817,70.6827782382
238,2814,71.6339105577
239,2807,71.6294497492
