change,bitrate,buffer
148,3005,20.6072826369
149,3001,21.061309445
150,3001,21.061309445
151,2997,21.515336253
152,2997,21.515336253
153,2993,21.9693630611
154,2993,21.9693630611
155,2989,22.4233898692
156,2989,22.4233898692
157,2985,22.8774166772
158,2985,22.8774166772
159,2982,23.3314434853
160,2982,23.3314434853
161,2978,23.7854702934
162,2978,23.7854702934
163,2974,24.3530038035
164,2974,24.3530038035
165,2970,24.9205373136
166,2970,24.9205373136
167,2966,25.4880708236
168,2966,25.4880708236
169,2962,26.0556043337
170,2962,26.0556043337
171,2958,26.6231378438
172,2958,26.6231378438
173,2954,27.1906713539
174,2954,27.1906713539
175,2950,27.758204864
176,2950,27.758204864
177,2946,28.3257383741
178,2946,28.3257383741
179,2942,28.8932718841
180,2942,28.8932718841
181,2938,29.4608053942
182,2938,29.4608053942
183,2934,30.0283389043
184,2934,30.0283389043
185,2930,30.5958724144
186,2930,30.5958724144
187,2926,31.1634059245
188,2926,31.1634059245
189,2922,31.7309394346
190,2922,31.7309394346
191,2918,32.2984729447
192,2918,32.2984729447
193,2914,32.7524997527
194,2914,32.7524997527
195,2910,33.2065265608
196,2910,33.2065265608
197,2906,33.6605533689
198,2906,33.6605533689
199,2902,34.1145801769
200,2902,34.1145801769
201,2898,34.568606985
202,2898,34.568606985
203,2894,35.0226337931
204,2894,35.0226337931
205,2890,35.4766606011
206,2890,35.4766606011
207,2886,35.9306874092
208,2886,35.9306874092
209,2882,36.3847142173
210,2882,36.3847142173
211,2878,36.8387410253
212,2878,36.8387410253
213,2874,37.2927678334
214,2874,37.2927678334
215,2870,37.7467946415
216,2870,37.7467946415
217,2866,38.2008214495
218,2866,38.2008214495
219,2862,38.6548482576
220,2862,38.6548482576
221,2858,39.1088750657
222,2858,39.1088750657
223,2854,39.4493951717
224,2854,39.4493951717
225,2850,39.7899152778
226,2850,39.7899152778
227,2846,40.1304353838
228,2846,40.1304353838
229,2843,40.4709554899
230,2843,40.4709554899
231,2839,40.6979688939
232,2839,40.6979688939
233,2835,40.9249822979
234,2830,40.1256247367
235,2830,40.5342233892
236,2826,40.7612367933
237,2821,40.4511479751
238,2821,40.4511479751
239,2817,40.6781613791
