change,bitrate,buffer
0,2200,95.0909090909
1,3395,15.4678492239
2,3387,16.310421286
3,3387,16.310421286
4,3463,0.34866962306
5,3455,1.19124168514
6,3455,1.19124168514
7,3456,1.61437546194
8,3460,0.478011825573
9,3452,1.32058388766
10,3484,0.223022912047
11,3476,1.06559497413
12,3476,1.06559497413
13,3468,1.90816703622
14,3468,1.90816703622
15,3472,0.561160384331
16,3464,1.40373244642
17,3472,0.561160384331
18,3464,1.40373244642
19,3484,0.35051736881
20,3476,1.19308943089
21,3476,1.19308943089
22,3472,0.688654841094
23,3484,0.561160384331
24,3476,1.40373244642
25,3484,0.939948263119
26,3480,0.64615668884
27,3476,1.7825203252
28,3480,0.64615668884
29,3477,0.141722099039
30,3480,0.64615668884
31,3477,0.141722099039
32,3472,1.48872875092
33,3477,0.141722099039
34,3469,0.984294161123
35,3469,0.984294161123
36,3465,0.269216555802
37,3461,0.733000739098
38,3465,0.269216555802
39,3461,0.733000739098
40,3457,1.11178861789
41,3461,0.733000739098
42,3469,0.311714708056
43,3461,1.15428677014
44,3469,0.311714708056
45,3461,1.15428677014
46,3469,0.311714708056
47,3461,1.15428677014
48,3469,0.311714708056
49,3461,1.15428677014
50,3469,0.311714708056
51,3461,1.15428677014
52,3469,0.311714708056
53,3461,1.15428677014
54,3469,0.311714708056
55,3461,1.15428677014
56,3469,0.311714708056
57,3461,1.15428677014
58,3469,0.311714708056
59,3461,1.15428677014
60,3469,0.311714708056
61,3461,1.15428677014
62,3469,0.311714708056
63,3461,1.15428677014
64,3461,1.15428677014
65,3461,0.627679231338
66,3461,0.627679231338
67,3453,1.47025129342
68,3453,1.47025129342
69,3457,0.375461936438
70,3457,0.375461936438
71,3450,1.21803399852
72,3450,1.21803399852
73,3446,0.460458240946
74,3446,0.460458240946
75,3446,0.123244641537
76,3438,0.965816703622
77,3438,0.965816703622
78,3434,0.418883961567
79,3434,0.418883961567
80,3426,1.26145602365
81,3426,1.26145602365
82,3419,0.335735402809
83,3419,0.335735402809
84,3411,1.17830746489
85,3411,1.17830746489
86,3405,0.291389504804
87,3405,0.502032520325
88,3405,0.291389504804
89,3405,0.502032520325
90,3405,0.291389504804
