change,bitrate,buffer
0,1734,92.373540856
1,3025,7.13261999966
2,3017,7.50674112519
3,3017,7.50674112519
4,3010,7.88086225072
5,3010,7.88086225072
6,3003,8.25498337625
7,3003,8.25498337625
8,2995,8.62910450178
9,3008,0.657417931888
10,3011,0.28905021668
11,3011,0.28905021668
12,3011,0.28905021668
13,3011,0.28905021668
14,3011,0.28905021668
15,3011,0.28905021668
16,3007,0.294803627003
17,3011,0.28905021668
18,3007,0.294803627003
19,3011,0.28905021668
20,3007,0.294803627003
21,3011,0.28905021668
22,3007,0.294803627003
23,3007,0.294803627003
24,3006,0.165277167471
25,3015,0.153770346824
26,3017,0.32357067862
27,3026,0.312063857973
28,3026,0.312063857973
29,3026,0.312063857973
30,3021,0.317817268297
31,3026,0.312063857973
32,3024,0.130756705531
33,3030,0.487617600092
34,3033,0.119249884884
35,3033,0.119249884884
36,3033,0.119249884884
37,3030,0.487617600092
38,3038,0.11349647456
39,3038,0.11349647456
40,3035,0.294803627003
41,3038,0.11349647456
42,3038,0.11349647456
43,3033,0.119249884884
44,3033,0.119249884884
45,3029,0.125003295207
46,3029,0.125003295207
47,3029,0.127880000369
48,3024,0.133633410692
49,3024,0.133633410692
50,3024,0.136510115854
51,3020,0.142263526177
52,3020,0.142263526177
53,3020,0.145140231339
54,3015,0.148016936501
55,3015,0.153770346824
56,3015,0.153770346824
57,3011,0.156647051986
58,3011,0.159523757147
59,3006,0.168153872633
60,3006,0.168153872633
61,3006,0.168153872633
62,3006,0.168153872633
63,3006,0.168153872633
64,3006,0.168153872633
65,3006,0.168153872633
66,3006,0.168153872633
67,3006,0.168153872633
68,3006,0.168153872633
69,3006,0.168153872633
70,3002,0.173907282956
71,3002,0.173907282956
72,2997,0.179660693279
73,2997,0.179660693279
74,2997,0.179660693279
75,3002,0.173907282956
76,3006,0.168153872633
77,3006,0.168153872633
78,3002,0.173907282956
79,3002,0.173907282956
80,2997,0.179660693279
81,2997,0.179660693279
82,2997,0.179660693279
83,2997,0.179660693279
84,2997,0.179660693279
85,2993,0.188290808764
86,2993,0.188290808764
87,2985,0.562411934296
88,2984,0.196920924249
89,2984,0.196920924249
90,2991,0.0127370666451
91,2987,0.0184904769685
92,2987,0.205551039734
93,2982,0.211304450058
94,2982,0.211304450058
95,2985,0.0299972976153
96,2985,0.0299972976153
97,2981,0.222811270705
98,2981,0.222811270705
99,2976,0.228564681028
100,2984,0.041504118262
101,2979,0.234318091351
102,2979,0.234318091351
103,2979,0.234318091351
104,2975,0.240071501675
105,2979,0.234318091351
106,2978,0.0587643492322
107,2978,0.0587643492322
108,2978,0.245824911998
109,2978,0.245824911998
110,2973,0.251578322322
111,2976,0.0702711698789
112,2976,0.0702711698789
113,2971,0.263085142968
114,2971,0.263085142968
115,2971,0.263085142968
116,2974,0.0817779905257
117,2970,0.461652526381
118,2973,0.0932848111725
119,2973,0.0932848111725
120,2968,0.0990382214958
121,2971,0.104791631819
122,2976,0.0990382214958
123,2971,0.104791631819
124,2974,0.110545042143
125,2974,0.110545042143
126,2977,0.116298452466
127,2972,0.122051862789
128,2970,0.490419577998
129,2965,0.496172988321
130,2962,1.23866182906
131,2958,1.24441523939
132,2955,1.98690408013
133,2950,1.99265749045
134,2948,2.73514633119
135,2943,2.74089974151
136,2940,3.48338858225
137,2936,3.48914199258
138,2933,4.23163083332
139,2928,4.23738424364
140,2925,4.97987308438
141,2921,4.9856264947
142,2918,5.72811533545
143,2914,5.73386874577
144,2911,6.47635758651
145,2906,6.48211099683
146,2903,7.22459983757
147,2899,7.2303532479
148,2896,7.97284208864
149,2892,7.97859549896
150,2889,8.7210843397
151,2884,8.72683775002
152,2881,9.65638715353
153,2877,9.66214056385
154,2874,10.5916899674
155,2870,10.5974433777
156,2867,11.5269927812
157,2862,11.5327461915
158,2859,12.462295595
159,2855,12.4680490053
160,2852,13.3975984089
161,2847,13.4033518192
162,2845,14.3329012227
163,2840,14.338654633
164,2837,15.2682040365
165,2833,15.2739574468
166,2830,16.2035068503
167,2825,16.2092602607
168,2823,17.1388096642
169,2818,17.1445630745
170,2815,18.074112478
171,2811,18.0798658883
172,2808,19.0094152918
173,2803,19.0151687022
174,2801,19.9447181057
175,2796,19.950471516
176,2793,20.8800209195
177,2789,20.8857743298
178,2786,21.8153237333
179,2781,21.8210771436
180,2778,22.7506265471
181,2774,22.7563799575
182,2771,23.4988687982
183,2767,23.5046222085
184,2764,24.2471110493
185,2759,24.2528644596
186,2756,24.9953533003
187,2752,25.0011067107
188,2749,25.7435955514
189,2745,25.7493489617
190,2742,26.4918378025
191,2737,26.4975912128
192,2734,27.2400800535
193,2730,27.2458334639
194,2727,27.9883223046
195,2723,27.9940757149
196,2720,28.7365645557
197,2715,28.742317966
198,2712,29.4848068067
199,2708,29.490560217
200,2705,30.2330490578
201,2700,30.2388024681
202,2698,30.9812913089
203,2693,30.9870447192
204,2690,31.7295335599
205,2686,31.7352869702
206,2683,32.477775811
207,2678,32.4835292213
208,2676,33.226018062
209,2671,33.2317714724
210,2664,33.7929531607
