change, bitrate, buffer
139, 3245, 1.06136377509
140, 3245, 1.06136377509
141, 3255, 0.315998229183
142, 3248, 1.06424048025
143, 3248, 1.06424048025
144, 3261, 0.605219188817
145, 3256, 0.613849304302
146, 3270, 0.400898395081
147, 3265, 0.596589073332
148, 3262, 1.14914064614
149, 3265, 0.596589073332
150, 3270, 0.587958957847
151, 3265, 0.596589073332
152, 3262, 1.33620120891
153, 3265, 0.596589073332
154, 3267, 0.520319022919
155, 3264, 1.2599311585
156, 3267, 0.520319022919
157, 3271, 0.541894311632
158, 3284, 0.328943402411
159, 3280, 0.524634080662
160, 3284, 0.328943402411
161, 3280, 0.524634080662
162, 3277, 1.07718565347
163, 3280, 0.524634080662
164, 3272, 1.27287633173
165, 3275, 1.46569030481
166, 3283, 0.717448053751
167, 3293, 0.346203633381
168, 3288, 0.541894311632
169, 3286, 1.09444588444
170, 3297, 0.369217274674
171, 3293, 0.564907952925
172, 3290, 1.11745952574
173, 3301, 0.547647721955
174, 3297, 0.55627783744
175, 3294, 1.29588997302
176, 3297, 0.55627783744
177, 3293, 0.564907952925
178, 3290, 1.3045200885
179, 3297, 0.55627783744
180, 3307, 0.216677173848
181, 3302, 0.4123678521
182, 3300, 0.964919424912
183, 3311, 0.395107621129
184, 3307, 0.403737736614
185, 3304, 1.14334987219
186, 3311, 0.239690815142
187, 3307, 0.435381493393
188, 3304, 0.987933066206
189, 3307, 0.435381493393
190, 3311, 0.426751377908
191, 3307, 0.435381493393
192, 3311, 0.426751377908
193, 3307, 0.435381493393
194, 3304, 1.17499362897
195, 3307, 0.435381493393
196, 3302, 0.444011608878
197, 3299, 1.18362374446
198, 3302, 0.444011608878
199, 3298, 0.452641724363
200, 3295, 1.19225385994
201, 3298, 0.452641724363
202, 3293, 0.461271839848
203, 3293, 0.461271839848
204, 3293, 0.461271839848
205, 3293, 0.461271839848
206, 3293, 0.461271839848
207, 3293, 0.461271839848
208, 3289, 0.467025250172
209, 3289, 0.467025250172
210, 3289, 0.467025250172
211, 3281, 1.21526750124
212, 3281, 1.21526750124
213, 3274, 1.9635097523
214, 3274, 1.9635097523
215, 3267, 2.71175200336
216, 3267, 2.71175200336
217, 3259, 3.45999425443
218, 3259, 3.45999425443
219, 3252, 4.20823650549
220, 3252, 4.20823650549
221, 3245, 4.95647875656
222, 3245, 4.95647875656
223, 3237, 5.70472100762
224, 3237, 5.70472100762
225, 3230, 6.45296325868
226, 3230, 6.45296325868
227, 3223, 7.20120550975
228, 3223, 7.20120550975
229, 3215, 7.94944776081
230, 3215, 7.94944776081
231, 3208, 8.69769001187
232, 3208, 8.69769001187
233, 3201, 9.44593226294
234, 3201, 9.44593226294
235, 3193, 10.194174514
236, 3193, 10.194174514
237, 3186, 10.9424167651
238, 3186, 10.9424167651
239, 3179, 11.5035984534
